Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
23/07/2008,Sydney,5.5,14.7,0,4,4,NA,NA,W,SSW,22,19,67,61,1031.5,1029.6,6,6,7,14.1,No,7,Yes
24/07/2008,Sydney,6.9,15.9,7,0.2,1.7,NA,NA,W,ESE,19,22,95,70,1029.3,1025.4,8,7,10.9,14.7,Yes,8.8,Yes
25/07/2008,Sydney,9.8,12.7,8.8,2.4,0.1,NA,NA,WSW,S,15,17,93,81,1022.6,1020.1,8,7,10.5,12.6,Yes,16.2,Yes
26/07/2008,Sydney,6.2,17,16.2,1.4,8.6,NA,NA,W,SSE,24,13,79,47,1018.3,1014.3,1,5,8.4,15.5,Yes,0,No
27/07/2008,Sydney,6.3,17.6,0,2,7.6,NA,NA,W,ESE,11,6,71,41,1013.1,1008.6,2,7,9.1,16.4,No,3.8,Yes
28/07/2008,Sydney,7,13.6,3.8,3,3.6,NA,NA,W,SW,20,31,79,79,1011.3,1011.3,6,8,8.4,10.2,Yes,33.2,Yes
29/07/2008,Sydney,8,15,33.2,1.4,6.9,NA,NA,W,SSW,22,20,86,59,1017.2,1015.1,6,6,9.1,13.5,Yes,0.2,No
30/07/2008,Sydney,6,17,0.2,2.6,9.7,NA,NA,W,ESE,19,11,65,43,1016.7,1013.7,2,1,9.4,16.2,No,0,No
31/07/2008,Sydney,6,20.3,0,3.4,10.2,NA,NA,W,E,19,11,71,42,1016.6,1011.6,1,2,7.9,18.5,No,0,No
01/08/2008,Sydney,7.9,20.8,0,4.6,1.8,NA,NA,WNW,WNW,17,26,40,46,1004.8,1003.3,6,7,17.2,16.8,No,0,No
02/08/2008,Sydney,9.7,16.8,0,4.6,10.1,NA,NA,W,W,28,24,48,32,1013.2,1013.3,1,1,11.9,16.6,No,0,No
03/08/2008,Sydney,9.4,18.8,0,3.6,10,NA,NA,W,W,20,7,52,34,1020.4,1017.7,0,1,11.6,18.7,No,0,No
04/08/2008,Sydney,8.1,17.2,0,3,5.9,NA,NA,W,E,13,13,62,45,1020.4,1017.1,6,6,10.6,15,No,0,No
05/08/2008,Sydney,6.6,16.3,0,3.4,8.5,NA,NA,W,SSE,22,13,67,52,1019.1,1016.1,1,5,9.2,16.3,No,0,No
06/08/2008,Sydney,8.8,15.5,0,3.4,3.4,NA,NA,W,SSW,15,13,89,70,1014.9,1015.6,7,7,9.5,14.3,No,0.8,No
07/08/2008,Sydney,8.3,16.5,0.8,0.4,6,NA,NA,W,NW,20,19,74,75,1017.9,1014.6,1,7,10.9,11.4,No,4.6,Yes
08/08/2008,Sydney,8.2,18.6,4.6,1.4,5.7,NA,NA,W,SW,17,19,58,38,1016.4,1016.9,7,5,11.7,18.4,Yes,0,No
09/08/2008,Sydney,6.9,17.3,0,4,9.6,NA,NA,W,WNW,19,15,56,37,1021.9,1018.1,1,4,9.9,16.4,No,0,No
10/08/2008,Sydney,6.7,15.6,0,3,5.9,NA,NA,NW,WNW,19,24,62,38,1016.2,1011.8,2,2,10.5,13.5,No,0.4,No
11/08/2008,Sydney,7,15.9,0.4,3.6,10.7,NA,NA,W,W,33,20,46,35,1016,1015.4,1,4,9.4,15.4,No,0,No
12/08/2008,Sydney,6.8,16.3,0,3,10,NA,NA,W,W,19,30,50,28,1021.7,1018.8,1,1,10.7,15.8,No,0,No
13/08/2008,Sydney,8.4,17.4,0,4,10.5,NA,NA,WSW,ESE,22,15,49,34,1023,1021.9,1,2,12.2,16,No,0,No
14/08/2008,Sydney,7.2,18.5,0,4,10.4,NA,NA,W,WSW,22,26,51,28,1021.1,1015.6,0,1,10.2,18,No,0,No
15/08/2008,Sydney,9.4,18.8,0,4.6,10.7,NA,NA,W,W,22,31,49,33,1013.4,1010.2,1,1,12.4,18.1,No,0,No
16/08/2008,Sydney,10.5,18,0,4,9.2,NA,NA,W,SE,22,15,48,42,1011.8,1010.5,1,4,13.2,16.6,No,0,No
17/08/2008,Sydney,6.9,16.4,0,4.6,10.4,NA,NA,W,SSE,17,15,45,35,1021.9,1021.8,1,1,10.4,15.5,No,0,No
18/08/2008,Sydney,5.6,15.8,0,3.4,7.6,NA,NA,W,SSW,20,19,59,33,1024.9,1021.2,6,7,9.2,15.3,No,0.6,No
19/08/2008,Sydney,5.3,17.6,0.6,1.8,10.8,NA,NA,W,ENE,22,15,65,32,1028.8,1025.4,1,5,9.5,17.5,No,0,No
20/08/2008,Sydney,8.2,19.5,0,3.8,7.4,NA,NA,E,W,2,4,58,35,1026.6,1023.2,7,7,12.6,19.2,No,0,No
21/08/2008,Sydney,9.4,20.2,0,3.2,1.1,NA,NA,W,ENE,7,11,58,44,1022.5,1017.1,8,7,12,18.2,No,2.6,Yes
22/08/2008,Sydney,10.2,11.9,2.6,3.4,0,NA,NA,W,SSW,15,17,90,87,1016.1,1015.5,8,8,10.5,10.5,Yes,20.8,Yes
23/08/2008,Sydney,7.3,14.8,20.8,1.6,5.9,NA,NA,SSW,S,24,28,65,53,1022.8,1024.1,7,7,11.2,13.4,Yes,0,No
24/08/2008,Sydney,5.5,17.3,0,3,10.4,NA,NA,W,SSE,24,22,63,47,1029.6,1027.9,1,2,9.8,16.6,No,0,No
25/08/2008,Sydney,8.2,16.4,0,3.6,7.1,NA,NA,W,NE,15,19,76,48,1029.9,1024.8,7,5,11.1,16,No,0,No
26/08/2008,Sydney,8.5,21.5,0,2.6,9.3,NA,NA,WNW,E,19,15,78,51,1023.4,1019.3,2,3,11.1,18.7,No,0,No
27/08/2008,Sydney,9.2,17.6,0,4,8.4,NA,NA,W,SSE,19,26,59,NA,1025.1,1025.3,3,4,13.1,15.3,No,2.4,Yes
28/08/2008,Sydney,8.8,16.9,2.4,3.2,8.5,NA,NA,W,S,13,20,85,59,1028,1025.3,3,5,12,15.8,Yes,0,No
29/08/2008,Sydney,8.7,18.2,0,4.2,10.1,NA,NA,WNW,SSE,19,20,70,62,1025.7,1022.3,2,4,12.5,16.1,No,0,No
30/08/2008,Sydney,8.1,16,0,NA,6.3,NA,NA,W,ENE,13,17,82,65,1023.4,1019.1,5,7,12.1,15.7,No,12,Yes
31/08/2008,Sydney,12.1,19.2,12,NA,0.3,NA,NA,NNE,N,15,22,91,71,1011.2,1009.555,7,7,15.3,19.1,Yes,0.2,No
01/09/2008,Sydney,10.4,21,0.2,4,11.3,NA,NA,W,E,7,19,54,41,1022.9,1020.8,0,0,15,19,No,0,No
02/09/2008,Sydney,8.7,20.6,0,3,11.1,NA,NA,W,ESE,19,17,56,39,1026.1,1024.4,0,1,14.1,18.9,No,0,No
03/09/2008,Sydney,9.7,17.9,0,3.4,6.2,NA,NA,SSE,SSE,22,30,67,64,1032.6,1032.4,7,7,15.8,16,No,0.4,No
04/09/2008,Sydney,13.5,17.1,0.4,4.6,0.7,NA,NA,SE,ESE,20,26,55,64,1034.2,1031,7,8,15.4,15.8,No,1.6,Yes
05/09/2008,Sydney,13.1,15.7,1.6,4.4,0,NA,NA,ESE,ESE,28,20,76,88,1024.9,1020.8,8,8,15.6,14.2,Yes,62.2,Yes
06/09/2008,Sydney,11.8,14.2,62.2,NA,0,NA,NA,S,S,22,30,92,88,1014.8,1013.1,8,8,13,12.3,Yes,21.6,Yes
07/09/2008,Sydney,9.5,19,21.6,0,9.4,NA,NA,W,ESE,15,15,69,51,1016.4,1014.1,2,6,14.1,18.3,Yes,0,No
08/09/2008,Sydney,9.4,17.5,0,3.4,9.9,NA,NA,W,SSE,15,24,68,51,1019.5,1018.2,1,2,13.9,16.4,No,0,No
09/09/2008,Sydney,8.4,16.4,0,6.2,10.9,NA,NA,WSW,SE,13,20,49,43,1025,1021.9,1,1,12.6,15.4,No,0,No
10/09/2008,Sydney,7,16.8,0,4,10.7,NA,NA,W,ESE,17,19,66,44,1022.7,1019.1,1,1,12.4,16.6,No,0,No
11/09/2008,Sydney,7.1,17.7,0,3,10.3,NA,NA,WNW,ENE,15,20,72,60,1019.2,1014.2,1,2,12.3,16.8,No,0,No
12/09/2008,Sydney,8.7,24.3,0,3.6,10.8,NA,NA,W,NE,11,20,53,35,1014.9,1010.8,1,1,14.8,21.9,No,0,No
13/09/2008,Sydney,14.8,30.6,0,7.4,10.6,NA,NA,E,NE,4,7,40,47,1014.1,1010.4,3,1,24.3,25,No,3.6,Yes
14/09/2008,Sydney,17.2,23.5,3.6,9.6,2.8,NA,NA,N,NW,15,7,82,79,1011.8,1007.4,8,6,18,19.3,Yes,4,Yes
15/09/2008,Sydney,16.9,27.9,4,3,11,NA,NA,N,NW,28,39,58,23,1009.7,1003.4,1,1,22.5,27.8,Yes,0,No
16/09/2008,Sydney,12.3,19.8,0,10.6,11.3,NA,NA,W,WSW,39,19,30,25,1015.8,1016.5,1,1,14.3,19.5,No,0,No
17/09/2008,Sydney,10.7,16.3,0,7.2,4.6,NA,NA,S,SE,15,11,60,58,1026.4,1023.4,6,6,14.8,15,No,0,No
18/09/2008,Sydney,9.4,19.4,0,3.6,10.1,NA,NA,W,NE,6,22,63,61,1021.4,1016.2,1,4,15.7,18.3,No,0,No
19/09/2008,Sydney,14.6,25.8,0,4.2,10.4,NA,NA,NA,NE,0,20,67,47,1015.8,1011,1,0,19.4,24,No,0,No
20/09/2008,Sydney,18.8,32.8,0,7.6,10.9,NA,NA,N,W,6,26,46,17,1010.1,1005.9,0,6,25.8,31.6,No,0,No
21/09/2008,Sydney,15.8,21.6,0,9,10.9,NA,NA,E,NE,9,19,73,61,1019.8,1014.4,4,0,18,20.7,No,0,No
22/09/2008,Sydney,13.2,29.8,0,4.4,7.5,NA,NA,W,NW,6,37,64,33,1011.6,1007,0,7,19.1,27.6,No,2.6,Yes
23/09/2008,Sydney,15.6,17,2.6,10.4,3,NA,NA,SSW,SSE,17,24,88,60,1015.5,1018,8,5,15.6,16.9,Yes,2.2,Yes
24/09/2008,Sydney,9.7,18.6,2.2,2.4,11.1,NA,NA,WNW,E,11,19,60,50,1030.3,1028.6,3,1,16.2,17.5,Yes,0,No
25/09/2008,Sydney,10.3,18.6,0,4,10.9,NA,NA,W,E,6,19,67,54,1031.6,1027.8,1,1,16,18.2,No,0,No
26/09/2008,Sydney,11.3,22.2,0,6.2,11.4,NA,NA,ESE,NE,4,11,56,53,1024.3,1018.4,1,5,17.9,21.6,No,0,No
27/09/2008,Sydney,14,25.4,0,5.6,11.4,NA,NA,S,E,7,9,67,62,1021.6,1015.7,4,1,20.4,21.4,No,0,No
28/09/2008,Sydney,19.8,32.9,0,6.6,8.4,NA,NA,WNW,SSE,17,28,35,62,1009.8,1007.1,2,2,25.4,21.5,No,0,No
29/09/2008,Sydney,13.5,21.8,0,6.6,7.1,NA,NA,SW,SE,19,24,42,63,1013.8,1015.6,1,7,19.4,16.1,No,0.8,No
30/09/2008,Sydney,11.9,19.2,0.8,6.4,11.1,NA,NA,W,NE,6,15,61,48,1020.3,1016.777,2,1,16.5,19,No,0,No
01/10/2008,Sydney,12.6,24.7,0,5.2,10.6,NA,NA,WNW,NE,9,22,70,69,1020.9,1015.7,6,1,19,20.5,No,0,No
02/10/2008,Sydney,18.9,31.1,0,6.6,10,NA,NA,NE,NE,4,19,44,39,1016.9,1013.5,3,1,24.7,29.7,No,0,No
03/10/2008,Sydney,22.5,34.8,0,8.6,9.8,NA,NA,WNW,W,15,11,41,20,1014.8,1010.3,1,7,29.6,33.9,No,9.6,Yes
04/10/2008,Sydney,17.5,19.4,9.6,10.4,0,NA,NA,ESE,NE,13,9,89,88,1015.2,1012.9,7,8,18.9,19,Yes,3.4,Yes
05/10/2008,Sydney,14.6,19.1,3.4,1,0,NA,NA,SSW,S,11,11,93,86,1018.4,1015.3,8,8,14.9,16,Yes,1.8,Yes
06/10/2008,Sydney,14.9,22.8,1.8,2,3.3,NA,NA,SSW,ENE,15,22,85,71,1009.2,1003.9,8,7,18.5,20.2,Yes,0.4,No
07/10/2008,Sydney,9.7,20.6,0.4,3.4,11.7,NA,NA,W,E,22,24,51,42,1017.7,1014.4,1,1,12.8,17.2,No,0,No
08/10/2008,Sydney,10.9,19.7,0,NA,10,NA,NA,W,E,19,15,53,47,1018.8,1018.6,4,1,14,18.4,No,0,No
09/10/2008,Sydney,10.5,19.9,0,5.4,11.7,NA,NA,W,ESE,17,22,56,58,1026.2,1025.7,1,1,15.8,19.2,No,0,No
10/10/2008,Sydney,12.6,21.5,0,6,10.7,NA,NA,WNW,E,11,20,76,57,1029,1025.4,3,3,16.9,20.5,No,0,No
11/10/2008,Sydney,14.6,22.3,0,6.6,7.2,NA,NA,W,E,6,22,82,65,1027.4,1024.3,5,3,16,20,No,0,No
12/10/2008,Sydney,14.2,22.5,0,3.6,10.6,NA,NA,W,E,11,28,76,69,1025,1021.8,1,1,18.6,20.8,No,0,No
13/10/2008,Sydney,16.1,29.2,0,7,9.2,NA,NA,W,NE,6,24,72,43,1021.4,1016.6,2,2,20.2,27.7,No,0.6,No
14/10/2008,Sydney,16.6,21,0.6,9.2,2.3,NA,NA,SSW,E,20,20,89,84,1021.7,1016,8,7,16.8,17.6,No,9,Yes
15/10/2008,Sydney,15.1,18.9,9,3.2,5,NA,NA,SSE,SE,20,17,63,55,1022.4,1021.2,7,8,15.9,18.1,Yes,0,No
16/10/2008,Sydney,11.8,22.1,0,4.2,11.4,NA,NA,W,E,7,19,64,42,1025.5,1023.4,1,1,16.6,20.3,No,0,No
17/10/2008,Sydney,12.9,24.9,0,5.8,11.7,NA,NA,W,ENE,7,20,71,49,1024.2,1021,1,2,17.6,22.4,No,0,No
18/10/2008,Sydney,16.7,23.2,0,7.4,10.3,NA,NA,S,E,4,24,77,82,1025.4,1022,5,2,18.6,19.7,No,0,No
19/10/2008,Sydney,16.5,26.8,0,7.8,10.8,NA,NA,W,NE,6,9,64,48,1022.3,1018.5,1,2,21.3,26.6,No,0,No
20/10/2008,Sydney,17.1,22.2,0,8,5.7,NA,NA,SSW,SE,20,20,76,55,1022.3,1019.3,7,1,18.1,21.8,No,1.8,Yes
21/10/2008,Sydney,14.5,19.2,1.8,5.2,8.4,NA,NA,SSW,SSE,26,35,68,59,1020.9,1019.6,6,7,16.8,18.8,Yes,12.6,Yes
22/10/2008,Sydney,9.9,14.3,12.6,6,2.3,NA,NA,WSW,S,19,24,87,74,1022.1,1021.9,7,7,10.3,12.4,Yes,11.4,Yes
23/10/2008,Sydney,7.9,15.7,11.4,4.2,5,NA,NA,SW,S,24,26,71,75,1023.2,1022.5,6,7,11.9,14.1,Yes,2,Yes
24/10/2008,Sydney,9,20.2,2,2.4,10.2,NA,NA,WNW,E,15,17,66,51,1023.2,1019,6,6,14.4,18.2,Yes,0,No
25/10/2008,Sydney,12.3,24,0,4.8,11.5,NA,NA,W,E,17,19,66,47,1018.3,1015.1,1,1,17.3,22.2,No,0,No
26/10/2008,Sydney,14.4,24.4,0,8,8.7,NA,NA,ESE,NNE,6,19,58,57,1016.8,1013.4,6,7,20.2,23.6,No,0,No
27/10/2008,Sydney,19.8,33.6,0,7.6,11.8,NA,NA,E,NE,6,20,55,38,1015.2,1010.8,2,1,23.7,29.8,No,0,No
28/10/2008,Sydney,17.6,21.9,0,11.4,5.7,NA,NA,S,SSE,11,22,67,70,1020.8,1019.9,5,8,20.8,20.5,No,6.2,Yes
29/10/2008,Sydney,16.8,17.3,6.2,4.6,0,NA,NA,ESE,SE,11,13,93,91,1024.3,1023.8,8,8,17.2,16.7,Yes,7.6,Yes
30/10/2008,Sydney,15.1,25.8,7.6,1.2,3.7,NA,NA,W,NE,9,20,92,70,1022.6,1016.7,8,6,17,23.5,Yes,0.2,No
31/10/2008,Sydney,16.9,35,0.2,3.2,5,NA,NA,N,WNW,17,26,53,24,1010,1005.3,6,7,25.6,34.6,No,0.4,No
01/11/2008,Sydney,18,21.2,0.4,10.2,2.4,NA,NA,S,SSE,19,24,73,64,1021.9,1022.9,7,7,18.9,20.4,No,0.8,No
02/11/2008,Sydney,17.5,23.1,0.8,4.6,0.2,NA,NA,W,NE,11,17,72,60,1024.9,1021,7,7,18.3,20,No,2.8,Yes
03/11/2008,Sydney,17.2,30.3,2.8,3.4,10.3,NA,NA,WNW,W,22,24,62,35,1009.7,1006,2,4,23.1,28.6,Yes,0.2,No
04/11/2008,Sydney,15.5,19,0.2,7.8,6.2,NA,NA,S,SSE,22,31,59,62,1015,1015.9,7,6,17.5,17.8,No,0,No
05/11/2008,Sydney,14.5,21,0,7.8,5,NA,NA,W,NE,4,20,59,60,1015.5,1010.6,6,8,18.2,20.1,No,0,No
06/11/2008,Sydney,15.2,30.3,0,6,10.3,NA,NA,W,ENE,9,17,58,45,1009.6,1006.7,5,7,21,25,No,0,No
07/11/2008,Sydney,16,24.1,0,8.4,4.1,NA,NA,WNW,E,15,13,61,60,1014.5,1011.1,6,8,18.7,21.3,No,0.2,No
08/11/2008,Sydney,18.4,25.2,0.2,5.2,0.2,NA,NA,NNW,WSW,24,17,62,47,1001.8,1003.8,7,8,22.1,22.8,No,0.4,No
09/11/2008,Sydney,16.6,23,0.4,4.4,11,NA,NA,W,E,13,20,46,60,1017.2,1017.9,1,2,20.7,21.5,No,0,No
10/11/2008,Sydney,17.4,23.3,0,8,8.1,NA,NA,E,E,2,20,63,56,1023.5,1021.9,5,1,21.9,22.2,No,0,No
11/11/2008,Sydney,15.9,23.1,0,5.2,9.9,NA,NA,NA,E,0,19,66,49,1023.9,1020.9,3,2,20.5,22.3,No,0,No
12/11/2008,Sydney,16.4,24.6,0,6.6,10.7,NA,NA,NNW,ENE,6,22,69,54,1020.1,1017.1,7,1,20.5,24,No,0,No
13/11/2008,Sydney,19,24.9,0,8,11.9,NA,NA,ENE,NA,13,NA,61,65,1019.3,1016,3,3,23.4,24.2,No,0,No
14/11/2008,Sydney,19.2,27,0,10.6,9.1,NA,NA,ENE,NE,13,22,65,57,1013.8,1010.6,5,5,24.3,26.1,No,6.6,Yes
15/11/2008,Sydney,18.5,23.1,6.6,9.4,2.4,NA,NA,SSE,SE,17,19,92,73,1013.6,1012.1,8,7,18.6,21.5,Yes,1.2,Yes
16/11/2008,Sydney,17.2,22.4,1.2,3.4,4,NA,NA,S,SE,20,28,75,64,1016.4,1016.7,7,7,19.1,19.4,Yes,0,No
17/11/2008,Sydney,15.5,20.9,0,6.8,1.4,NA,NA,E,NE,4,15,60,50,1019.8,1017.5,7,7,18.8,20,No,0,No
18/11/2008,Sydney,16.2,23.4,0,4,8.3,NA,NA,NNE,NE,22,24,60,60,1017,1013.7,7,8,20.6,21.6,No,6.2,Yes
19/11/2008,Sydney,17,22.1,6.2,7.8,1,NA,NA,NNE,E,9,20,91,78,1011.4,1008.2,8,8,18.4,20.9,Yes,29.4,Yes
20/11/2008,Sydney,17.3,27.6,29.4,4.6,7.5,NA,NA,WNW,N,15,13,70,59,1001.1,997.5,3,5,22,26.7,Yes,0.2,No
21/11/2008,Sydney,16.7,27.7,0.2,7,11.8,NA,NA,WSW,E,19,31,34,46,1001.2,996.4,1,3,22.1,23.7,No,0,No
22/11/2008,Sydney,17.9,20.6,0,10,9.8,NA,NA,WNW,NA,31,NA,49,30,990.2,991.4,3,6,20.3,17.2,No,0.2,No
23/11/2008,Sydney,12.2,19.7,0.2,9.8,2.1,NA,NA,WNW,SSW,19,26,50,55,986.7,991,7,5,13.8,18.4,No,2.4,Yes
24/11/2008,Sydney,13.6,22.3,2.4,5,10.5,NA,NA,SSW,SSE,19,20,47,49,1003.5,1005.1,1,4,19.7,20.7,Yes,0,No
25/11/2008,Sydney,15.5,21.8,0,5.6,9.4,NA,NA,SSW,SSE,15,24,62,63,1015.6,1015.3,5,3,18.5,19.3,No,0,No
26/11/2008,Sydney,16.4,21.8,0,7.6,0.1,NA,NA,E,E,7,19,55,55,1016.6,1014.1,7,8,18.5,19.2,No,0,No
27/11/2008,Sydney,15.9,23.6,0,5,10.5,NA,NA,NNE,NE,17,26,58,64,1012.7,1008.9,7,1,21.8,22.7,No,0.2,No
28/11/2008,Sydney,19.5,24.6,0.2,7.8,0.7,NA,NA,NW,N,24,17,71,75,1005,1003.9,8,7,22.9,22.2,No,10.8,Yes
29/11/2008,Sydney,19.3,23.3,10.8,2.6,6.9,NA,NA,S,S,13,24,92,79,1002.2,1002,7,7,20.3,19.8,Yes,11.2,Yes
30/11/2008,Sydney,15,24.9,11.2,4.8,12.3,NA,NA,SSW,E,13,19,64,55,1009.9,1007.2,2,1,19.8,21.4,Yes,0,No
01/12/2008,Sydney,17.6,31.3,0,7.6,10.9,NA,NA,ENE,WNW,2,24,29,21,1009.1,1004.6,3,7,24.9,30.8,No,0,No
02/12/2008,Sydney,16.6,23.8,0,12,12.9,NA,NA,W,E,6,26,65,65,1011.1,1007.2,1,1,20.8,23.4,No,0,No
03/12/2008,Sydney,18.4,33.2,0,8,8,NA,NA,W,W,13,19,67,19,1007.7,1005.6,7,5,22.5,32.3,No,0,No
04/12/2008,Sydney,18.4,21.8,0,10,2.2,NA,NA,ESE,E,20,22,59,57,1020.2,1018.5,8,6,19.6,21.5,No,0,No
05/12/2008,Sydney,19.3,27,0,4.8,6.7,NA,NA,N,E,15,24,78,70,1015,1008.6,8,5,20.9,24.1,No,0,No
06/12/2008,Sydney,20.8,34.8,0,6.4,9.8,NA,NA,W,SSE,13,20,57,56,1006.9,1004.1,7,6,27,28.8,No,0,No
07/12/2008,Sydney,20,26.1,0,7.6,4.9,NA,NA,W,SE,11,20,81,78,1007.9,1008.4,8,7,21.1,21.7,No,6.8,Yes
08/12/2008,Sydney,18.2,22.3,6.8,4.4,6.3,NA,NA,E,E,19,31,74,72,1014.3,1010.9,7,6,20.3,21.9,Yes,1.8,Yes
09/12/2008,Sydney,17.4,25.9,1.8,5.4,9.9,NA,NA,W,NE,7,17,81,60,1011.2,1006.3,3,6,19.5,24.9,Yes,0,No
10/12/2008,Sydney,19.5,23.4,0,9.4,5.2,NA,NA,S,SSE,35,30,71,66,1007.1,1009.6,3,8,21.9,21.7,No,3.4,Yes
11/12/2008,Sydney,17.2,19.9,3.4,4.6,0,NA,NA,ESE,ESE,15,26,90,58,1013.8,1015,8,8,17.5,19.7,Yes,3.6,Yes
12/12/2008,Sydney,17.4,24.5,3.6,4,0,NA,NA,ENE,ENE,13,30,85,92,1015.8,1009.9,8,8,17.6,18.4,Yes,28.2,Yes
13/12/2008,Sydney,17,32.9,28.2,4.8,7.5,NA,NA,N,W,24,37,82,25,995,990.3,6,4,24.5,32.5,Yes,0,No
14/12/2008,Sydney,19.2,25.4,0,12,12.7,NA,NA,W,WSW,33,44,42,32,996.5,997.4,1,5,21.5,23.9,No,0,No
15/12/2008,Sydney,16.7,23.8,0,9.8,12.1,NA,NA,S,SE,24,20,39,43,1006.8,1007.9,5,1,20.9,22.8,No,0,No
16/12/2008,Sydney,15,24.1,0,6.8,13,NA,NA,NNW,NE,13,20,58,48,1013.1,1010.1,1,1,21,23.4,No,0,No
17/12/2008,Sydney,17.7,26,0,9.2,9.6,NA,NA,WNW,E,6,17,68,73,1011.9,1008,1,6,22.3,23.1,No,0,No
18/12/2008,Sydney,19.3,27.4,0,4.8,8.4,NA,NA,WNW,E,13,17,65,68,1005,1001.2,2,6,23.1,24,No,0.6,No
19/12/2008,Sydney,17.3,26.4,0.6,10.2,12.2,NA,NA,WNW,SE,7,30,67,58,1005.9,1007.8,2,6,21.6,21.2,No,0,No
20/12/2008,Sydney,15.7,20.4,0,10.6,4.6,NA,NA,S,SSE,26,15,57,69,1019.2,1019.3,5,7,18.4,18.2,No,0.4,No
21/12/2008,Sydney,14.3,22.1,0.4,5.2,12,NA,NA,NNW,E,2,20,60,50,1022,1019.9,4,1,19.6,21.4,No,0,No
22/12/2008,Sydney,15.9,24.1,0,7.2,12.1,NA,NA,NNE,NE,22,26,56,57,1018.8,1014.8,1,1,22.1,22.9,No,0,No
23/12/2008,Sydney,19,26.9,0,10.8,6.5,NA,NA,E,ENE,11,9,60,56,1009.3,1008.4,6,7,23.8,26,No,0.4,No
24/12/2008,Sydney,18.7,20.7,0.4,4.8,0,NA,NA,S,SSE,17,6,77,78,1013.3,1012.6,8,8,19.6,19.7,No,0,No
25/12/2008,Sydney,16.4,23.3,0,0.8,7.2,NA,NA,E,E,7,19,73,60,1014.5,1013.5,7,3,20.7,22.8,No,0,No
26/12/2008,Sydney,19.1,26,0,4,10,NA,NA,ESE,NE,4,22,75,71,1013.9,1010.7,7,1,23.1,25.4,No,0,No
27/12/2008,Sydney,20.5,27.2,0,7.2,0.7,NA,NA,E,NE,9,13,79,70,1009,1005,7,8,24.5,26.2,No,7,Yes
28/12/2008,Sydney,19.7,28.3,7,6,12.1,NA,NA,W,E,4,20,72,63,1006.6,1003.2,1,5,23.4,26.5,Yes,0,No
29/12/2008,Sydney,20.7,24.9,0,8,7.2,NA,NA,SSE,SE,28,15,72,68,1004.8,1003.7,2,6,22.6,22.4,No,2,Yes
30/12/2008,Sydney,18.2,27.6,2,5.6,10.9,NA,NA,W,E,9,26,81,72,1004.3,999.3,6,5,20.9,23.8,Yes,0,No
31/12/2008,Sydney,19.2,31.5,0,7.4,13.1,NA,NA,W,E,19,20,37,42,1002.7,1002.4,0,0,24.7,25.3,No,0,No
01/01/2009,Sydney,18.4,34.7,0,9.8,12.9,NA,NA,W,NNW,11,17,73,22,1005.5,1000.7,4,6,22,34.3,No,0,No
02/01/2009,Sydney,18.8,22.7,0,11,5.9,NA,NA,E,ESE,11,33,62,57,1012.8,1013.8,6,7,20.1,20.8,No,0,No
03/01/2009,Sydney,17,23,0,9,0.5,NA,NA,ESE,ENE,13,15,58,49,1021.6,1019.4,8,8,18.8,21.4,No,0,No
04/01/2009,Sydney,18.7,24.6,0,5.4,11.3,NA,NA,NNE,NE,13,31,59,58,1018.6,1015.2,2,1,23,24.1,No,0,No
05/01/2009,Sydney,19.5,27.9,0,10,12.2,NA,NA,ESE,ENE,6,13,66,60,1013.2,1008.9,4,4,23.4,26.2,No,0,No
06/01/2009,Sydney,20.2,28.3,0,10,11.8,NA,NA,SSW,E,11,20,77,64,1011.6,1008,0,0,23.1,25.8,No,0,No
07/01/2009,Sydney,20.7,33.1,0,9,9.3,NA,NA,SSW,E,6,15,72,67,1009.9,1005.1,1,7,23.7,26.1,No,0,No
08/01/2009,Sydney,20.4,22.4,0,9.8,0,NA,NA,SSE,SSE,24,31,78,72,1012.4,1013.4,8,8,21.2,20.1,No,0.4,No
09/01/2009,Sydney,17.2,22.6,0.4,7.6,5.9,NA,NA,SSE,ESE,22,19,54,47,1020.2,1018.8,7,6,19.2,21.2,No,0,No
10/01/2009,Sydney,18.3,23.4,0,7.6,6.1,NA,NA,ENE,E,17,20,54,53,1017.1,1013.9,7,6,19.7,22.5,No,0,No
11/01/2009,Sydney,17.4,24.6,0,6.6,8.7,NA,NA,NE,ENE,19,31,58,57,1013.8,1011.5,3,1,23.4,23.9,No,1.2,Yes
12/01/2009,Sydney,18.7,26.8,1.2,8.8,11.4,NA,NA,E,ESE,7,15,71,61,1015.4,1016.4,1,6,23.2,25.6,Yes,0.2,No
13/01/2009,Sydney,19.6,26.2,0.2,4.2,11.1,NA,NA,ESE,NE,7,26,74,56,1019.5,1016.5,6,0,23.5,25.4,No,0,No
14/01/2009,Sydney,20.8,29.7,0,10.2,13,NA,NA,E,NNE,7,24,67,49,1014.6,1011.2,0,1,25.5,29.1,No,0,No
15/01/2009,Sydney,23,33.4,0,14.2,9.4,NA,NA,ESE,NE,7,19,61,39,1009.1,1006,NA,6,28.6,33.1,No,1.8,Yes
